age,job,marital,education,housing,loan,contact,month,day_of_week,duration,campaign,previous,poutcome,y,PC1,PC2
47,management,divorced,university.degree,no,no,telephone,may,mon,89,2,0,nonexistent,0,-1.350889832,0.681002948
49,housemaid,married,basic.9y,no,no,telephone,may,mon,152,1,0,nonexistent,0,-1.350889832,0.681002948
32,admin.,single,high.school,no,no,telephone,may,mon,611,2,0,nonexistent,0,-1.350889832,0.681002948
49,housemaid,single,high.school,yes,yes,telephone,may,mon,110,2,0,nonexistent,0,-1.350889832,0.681002948
50,blue-collar,married,basic.9y,no,no,telephone,may,mon,463,1,0,nonexistent,0,-1.350889832,0.681002948
55,blue-collar,married,basic.4y,no,no,telephone,may,mon,102,2,0,nonexistent,0,-1.350889832,0.681002948
47,technician,single,basic.9y,no,no,telephone,may,mon,10,4,0,nonexistent,0,-1.350889832,0.681002948
51,retired,married,professional.course,no,no,telephone,may,mon,118,3,0,nonexistent,0,-1.350889832,0.681002948
47,blue-collar,married,basic.6y,no,no,telephone,may,mon,92,2,0,nonexistent,0,-1.350889832,0.681002948
56,technician,married,basic.4y,yes,no,telephone,may,mon,143,3,0,nonexistent,0,-1.350889832,0.681002948
53,admin.,married,basic.9y,no,no,telephone,may,mon,189,3,0,nonexistent,0,-1.350889832,0.681002948
36,blue-collar,married,basic.9y,yes,no,telephone,may,mon,75,2,0,nonexistent,0,-1.350889832,0.681002948
42,blue-collar,divorced,basic.9y,yes,no,telephone,may,mon,189,2,0,nonexistent,0,-1.350889832,0.681002948
44,blue-collar,divorced,basic.6y,no,no,telephone,may,mon,55,2,0,nonexistent,0,-1.350889832,0.681002948
37,admin.,single,high.school,yes,yes,telephone,may,mon,56,2,0,nonexistent,0,-1.350889832,0.681002948
60,blue-collar,married,basic.9y,yes,no,telephone,may,mon,5,2,0,nonexistent,0,-1.350889832,0.681002948
36,services,married,high.school,no,no,telephone,may,mon,225,2,0,nonexistent,0,-1.350889832,0.681002948
42,management,divorced,university.degree,yes,no,telephone,may,mon,125,2,0,nonexistent,0,-1.350889832,0.681002948
31,admin.,married,high.school,yes,yes,telephone,may,mon,286,2,0,nonexistent,0,-1.350889832,0.681002948
53,technician,divorced,professional.course,no,yes,telephone,may,mon,206,2,0,nonexistent,0,-1.350889832,0.681002948
45,blue-collar,married,basic.4y,yes,no,telephone,may,mon,164,2,0,nonexistent,0,-1.350889832,0.681002948
37,technician,single,professional.course,yes,no,telephone,may,mon,98,2,0,nonexistent,0,-1.350889832,0.681002948
47,self-employed,married,professional.course,no,no,telephone,may,mon,446,2,0,nonexistent,0,-1.350889832,0.681002948
49,blue-collar,divorced,high.school,no,yes,telephone,may,mon,742,2,0,nonexistent,0,-1.350889832,0.681002948
36,admin.,married,university.degree,yes,no,telephone,may,mon,120,2,0,nonexistent,0,-1.350889832,0.681002948
35,services,divorced,high.school,no,no,telephone,may,mon,122,3,0,nonexistent,0,-1.350889832,0.681002948
38,services,single,high.school,no,no,telephone,may,mon,357,2,0,nonexistent,0,-1.350889832,0.681002948
50,blue-collar,divorced,high.school,no,yes,telephone,may,mon,200,2,0,nonexistent,0,-1.350889832,0.681002948
59,retired,married,professional.course,no,no,telephone,may,mon,107,2,0,nonexistent,0,-1.350889832,0.681002948
42,admin.,married,high.school,yes,no,telephone,may,mon,248,2,0,nonexistent,0,-1.350889832,0.681002948
40,admin.,married,basic.6y,yes,no,telephone,may,mon,215,2,0,nonexistent,0,-1.350889832,0.681002948
46,blue-collar,married,basic.9y,no,no,telephone,may,mon,209,2,0,nonexistent,0,-1.350889832,0.681002948
57,housemaid,divorced,basic.4y,yes,yes,telephone,may,mon,205,2,0,nonexistent,0,-1.350889832,0.681002948
42,admin.,married,university.degree,yes,no,telephone,may,mon,261,3,0,nonexistent,0,-1.350889832,0.681002948
41,blue-collar,married,basic.4y,yes,no,telephone,may,mon,83,2,0,nonexistent,0,-1.350889832,0.681002948
54,management,divorced,university.degree,yes,no,telephone,may,mon,106,3,0,nonexistent,0,-1.350889832,0.681002948
27,admin.,single,university.degree,no,no,telephone,may,mon,106,2,0,nonexistent,0,-1.350889832,0.681002948
36,admin.,married,high.school,no,no,telephone,may,mon,108,2,0,nonexistent,0,-1.350889832,0.681002948
58,blue-collar,married,professional.course,yes,no,telephone,may,mon,214,2,0,nonexistent,0,-1.350889832,0.681002948
40,management,married,university.degree,yes,no,telephone,may,mon,358,2,0,nonexistent,0,-1.350889832,0.681002948
34,admin.,single,basic.9y,no,no,telephone,may,mon,453,2,0,nonexistent,0,-1.350889832,0.681002948
33,admin.,divorced,high.school,no,no,telephone,may,mon,364,2,0,nonexistent,0,-1.350889832,0.681002948
56,retired,married,basic.6y,no,no,telephone,may,mon,136,2,0,nonexistent,0,-1.350889832,0.681002948
42,blue-collar,married,basic.9y,no,no,telephone,may,mon,173,2,0,nonexistent,0,-1.350889832,0.681002948
43,services,married,high.school,yes,no,telephone,may,mon,241,2,0,nonexistent,0,-1.350889832,0.681002948
54,management,single,basic.9y,yes,no,telephone,may,mon,224,3,0,nonexistent,0,-1.350889832,0.681002948
53,admin.,single,basic.6y,yes,yes,telephone,may,mon,148,2,0,nonexistent,0,-1.350889832,0.681002948
42,technician,single,professional.course,no,no,telephone,may,mon,230,2,0,nonexistent,0,-1.350889832,0.681002948
40,services,married,basic.6y,no,no,telephone,may,mon,199,3,0,nonexistent,0,-1.350889832,0.681002948
54,technician,married,professional.course,yes,yes,telephone,may,mon,196,2,0,nonexistent,0,-1.350889832,0.681002948
40,housemaid,single,professional.course,no,no,telephone,may,mon,111,4,0,nonexistent,0,-1.350889832,0.681002948
26,admin.,single,university.degree,yes,no,telephone,may,mon,231,3,0,nonexistent,0,-1.350889832,0.681002948
33,admin.,married,high.school,no,no,telephone,may,mon,316,3,0,nonexistent,0,-1.350889832,0.681002948
35,blue-collar,married,basic.9y,no,no,telephone,may,mon,240,2,0,nonexistent,0,-1.350889832,0.681002948
36,admin.,married,high.school,no,no,telephone,may,mon,669,3,0,nonexistent,0,-1.350889832,0.681002948
29,services,single,high.school,yes,no,telephone,may,mon,425,2,0,nonexistent,0,-1.350889832,0.681002948
36,blue-collar,married,basic.9y,yes,no,telephone,may,mon,121,2,0,nonexistent,0,-1.350889832,0.681002948
35,management,married,high.school,yes,no,telephone,may,mon,174,5,0,nonexistent,0,-1.350889832,0.681002948
50,self-employed,single,university.degree,no,yes,telephone,may,mon,88,5,0,nonexistent,0,-1.350889832,0.681002948
46,services,married,high.school,yes,no,telephone,may,mon,313,3,0,nonexistent,0,-1.350889832,0.681002948
49,entrepreneur,married,high.school,yes,no,telephone,may,mon,135,4,0,nonexistent,0,-1.350889832,0.681002948
42,technician,single,professional.course,yes,no,telephone,may,mon,152,2,0,nonexistent,0,-1.350889832,0.681002948
36,blue-collar,single,high.school,yes,yes,telephone,may,mon,402,3,0,nonexistent,0,-1.350889832,0.681002948
55,blue-collar,married,basic.9y,yes,no,telephone,may,mon,221,2,0,nonexistent,0,-1.350889832,0.681002948
41,management,married,university.degree,no,no,telephone,may,mon,213,2,0,nonexistent,0,-1.350889832,0.681002948
57,management,married,professional.course,yes,no,telephone,may,mon,144,3,0,nonexistent,0,-1.350889832,0.681002948
32,services,single,high.school,yes,no,telephone,may,mon,158,3,0,nonexistent,0,-1.350889832,0.681002948
49,admin.,married,basic.9y,no,no,telephone,may,mon,220,3,0,nonexistent,0,-1.350889832,0.681002948
58,blue-collar,divorced,basic.4y,yes,no,telephone,may,mon,254,2,0,nonexistent,0,-1.350889832,0.681002948
52,technician,married,high.school,yes,no,telephone,may,mon,503,2,0,nonexistent,0,-1.350889832,0.681002948
50,services,divorced,professional.course,no,no,telephone,may,mon,680,2,0,nonexistent,0,-1.350889832,0.681002948
41,blue-collar,single,basic.9y,yes,no,telephone,may,mon,421,4,0,nonexistent,0,-1.350889832,0.681002948
33,entrepreneur,married,university.degree,yes,no,telephone,may,mon,130,3,0,nonexistent,0,-1.350889832,0.681002948
57,blue-collar,married,basic.4y,no,no,telephone,may,mon,164,2,0,nonexistent,0,-1.350889832,0.681002948
48,blue-collar,married,basic.6y,no,no,telephone,may,mon,174,3,0,nonexistent,0,-1.350889832,0.681002948
55,technician,married,professional.course,no,no,telephone,may,mon,113,2,0,nonexistent,0,-1.350889832,0.681002948
38,management,married,university.degree,no,no,telephone,may,mon,195,2,0,nonexistent,0,-1.350889832,0.681002948
38,services,married,high.school,yes,no,telephone,may,mon,347,3,0,nonexistent,0,-1.350889832,0.681002948
53,admin.,married,university.degree,yes,no,telephone,may,mon,208,2,0,nonexistent,0,-1.350889832,0.681002948
43,unemployed,single,university.degree,no,no,telephone,may,mon,404,4,0,nonexistent,0,-1.350889832,0.681002948
36,blue-collar,single,high.school,no,no,telephone,may,mon,396,2,0,nonexistent,0,-1.350889832,0.681002948
32,blue-collar,married,basic.9y,no,no,telephone,may,mon,98,2,0,nonexistent,0,-1.350889832,0.681002948
33,services,married,basic.4y,no,no,telephone,may,mon,229,3,0,nonexistent,0,-1.350889832,0.681002948
58,entrepreneur,married,basic.4y,yes,no,telephone,may,mon,350,2,0,nonexistent,0,-1.350889832,0.681002948
40,unemployed,divorced,high.school,no,no,telephone,may,tue,88,3,0,nonexistent,0,-1.350889832,0.681002948
57,management,married,university.degree,yes,no,telephone,may,tue,379,2,0,nonexistent,0,-1.350889832,0.681002948
45,technician,married,high.school,yes,no,telephone,may,tue,168,3,0,nonexistent,0,-1.350889832,0.681002948
42,blue-collar,married,basic.4y,yes,no,telephone,may,tue,190,3,0,nonexistent,0,-1.350889832,0.681002948
46,admin.,married,university.degree,yes,no,telephone,may,tue,158,1,0,nonexistent,0,-1.350889832,0.681002948
36,technician,married,university.degree,no,no,telephone,may,tue,210,1,0,nonexistent,0,-1.350889832,0.681002948
41,self-employed,married,high.school,yes,no,telephone,may,tue,102,1,0,nonexistent,0,-1.350889832,0.681002948
57,admin.,divorced,basic.9y,no,no,telephone,may,tue,306,1,0,nonexistent,0,-1.350889832,0.681002948
49,blue-collar,married,basic.9y,yes,no,telephone,may,tue,64,1,0,nonexistent,0,-1.350889832,0.681002948
56,management,divorced,high.school,no,no,telephone,may,tue,218,1,0,nonexistent,0,-1.350889832,0.681002948
37,blue-collar,married,basic.9y,no,no,telephone,may,tue,77,1,0,nonexistent,0,-1.350889832,0.681002948
37,blue-collar,married,basic.9y,no,yes,telephone,may,tue,54,1,0,nonexistent,0,-1.350889832,0.681002948
46,admin.,single,high.school,yes,no,telephone,may,tue,344,1,0,nonexistent,0,-1.350889832,0.681002948
22,blue-collar,single,basic.9y,yes,no,telephone,may,tue,195,1,0,nonexistent,0,-1.350889832,0.681002948
43,services,married,high.school,no,no,telephone,may,tue,202,1,0,nonexistent,0,-1.350889832,0.681002948
49,blue-collar,married,basic.9y,no,no,telephone,may,tue,286,1,0,nonexistent,0,-1.350889832,0.681002948
41,technician,married,basic.6y,yes,no,telephone,may,tue,278,1,0,nonexistent,0,-1.350889832,0.681002948
38,admin.,single,university.degree,no,no,telephone,may,tue,189,1,0,nonexistent,0,-1.350889832,0.681002948
33,admin.,married,basic.9y,no,no,telephone,may,tue,83,1,0,nonexistent,0,-1.350889832,0.681002948
49,admin.,married,university.degree,yes,yes,telephone,may,tue,18,1,0,nonexistent,0,-1.350889832,0.681002948
30,blue-collar,single,basic.9y,no,no,telephone,may,tue,184,2,0,nonexistent,0,-1.350889832,0.681002948
33,admin.,married,basic.9y,yes,no,telephone,may,tue,235,1,0,nonexistent,0,-1.350889832,0.681002948
34,management,single,university.degree,no,no,telephone,may,tue,290,1,0,nonexistent,0,-1.350889832,0.681002948
30,student,single,high.school,no,no,telephone,may,tue,133,1,0,nonexistent,0,-1.350889832,0.681002948
59,management,married,basic.4y,yes,yes,telephone,may,tue,318,1,0,nonexistent,0,-1.350889832,0.681002948
41,self-employed,married,university.degree,no,no,telephone,may,tue,402,1,0,nonexistent,0,-1.350889832,0.681002948
48,housemaid,married,basic.6y,yes,yes,telephone,may,tue,501,4,0,nonexistent,0,-1.350889832,0.681002948
59,retired,married,university.degree,no,no,telephone,may,tue,253,1,0,nonexistent,0,-1.350889832,0.681002948
50,management,married,high.school,no,no,telephone,may,tue,149,1,0,nonexistent,0,-1.350889832,0.681002948
35,admin.,married,university.degree,no,no,telephone,may,tue,144,1,0,nonexistent,0,-1.350889832,0.681002948
42,admin.,married,high.school,no,no,telephone,may,tue,69,1,0,nonexistent,0,-1.350889832,0.681002948
45,admin.,married,basic.9y,no,no,telephone,may,tue,243,1,0,nonexistent,0,-1.350889832,0.681002948
56,services,married,high.school,no,no,telephone,may,tue,135,3,0,nonexistent,0,-1.350889832,0.681002948
29,blue-collar,divorced,basic.4y,no,no,telephone,may,tue,231,1,0,nonexistent,0,-1.350889832,0.681002948
41,self-employed,married,university.degree,yes,yes,telephone,may,tue,442,2,0,nonexistent,0,-1.350889832,0.681002948
42,blue-collar,married,basic.9y,no,no,telephone,may,tue,199,1,0,nonexistent,0,-1.350889832,0.681002948
52,services,single,high.school,no,no,telephone,may,tue,455,1,0,nonexistent,0,-1.350889832,0.681002948
31,blue-collar,married,high.school,yes,no,telephone,may,tue,124,1,0,nonexistent,0,-1.350889832,0.681002948
43,unemployed,married,university.degree,yes,no,telephone,may,tue,424,1,0,nonexistent,0,-1.350889832,0.681002948
36,blue-collar,married,basic.4y,no,no,telephone,may,tue,43,1,0,nonexistent,0,-1.350889832,0.681002948
42,entrepreneur,married,university.degree,yes,no,telephone,may,tue,154,1,0,nonexistent,0,-1.350889832,0.681002948
52,services,divorced,basic.6y,no,no,telephone,may,tue,393,1,0,nonexistent,0,-1.350889832,0.681002948
39,admin.,married,high.school,yes,no,telephone,may,tue,203,2,0,nonexistent,0,-1.350889832,0.681002948
36,services,married,high.school,no,yes,telephone,may,tue,140,2,0,nonexistent,0,-1.350889832,0.681002948
42,blue-collar,married,basic.9y,yes,no,telephone,may,tue,326,1,0,nonexistent,0,-1.350889832,0.681002948
41,admin.,married,high.school,no,no,telephone,may,tue,483,1,0,nonexistent,0,-1.350889832,0.681002948
55,technician,married,basic.4y,no,yes,telephone,may,tue,259,1,0,nonexistent,0,-1.350889832,0.681002948
30,blue-collar,married,basic.9y,no,no,telephone,may,tue,227,1,0,nonexistent,0,-1.350889832,0.681002948
57,retired,married,basic.4y,no,no,telephone,may,tue,673,1,0,nonexistent,0,-1.350889832,0.681002948
45,entrepreneur,married,basic.4y,yes,no,telephone,may,tue,576,1,0,nonexistent,0,-1.350889832,0.681002948
51,blue-collar,married,basic.4y,yes,yes,telephone,may,tue,180,2,0,nonexistent,0,-1.350889832,0.681002948
39,self-employed,single,basic.9y,yes,yes,telephone,may,tue,90,1,0,nonexistent,0,-1.350889832,0.681002948
47,admin.,married,high.school,no,no,telephone,may,tue,505,1,0,nonexistent,0,-1.350889832,0.681002948
27,services,married,high.school,yes,no,telephone,may,tue,245,1,0,nonexistent,0,-1.350889832,0.681002948
34,technician,single,university.degree,yes,no,telephone,may,tue,186,1,0,nonexistent,0,-1.350889832,0.681002948
57,blue-collar,married,basic.4y,yes,no,telephone,may,tue,208,1,0,nonexistent,0,-1.350889832,0.681002948
43,entrepreneur,married,basic.4y,no,no,telephone,may,tue,623,1,0,nonexistent,0,-1.350889832,0.681002948
49,blue-collar,married,basic.4y,no,no,telephone,may,tue,180,1,0,nonexistent,0,-1.350889832,0.681002948
39,management,married,university.degree,no,no,telephone,may,tue,496,3,0,nonexistent,0,-1.350889832,0.681002948
38,blue-collar,married,basic.4y,yes,no,telephone,may,tue,118,1,0,nonexistent,0,-1.350889832,0.681002948
49,blue-collar,married,basic.9y,no,no,telephone,may,tue,102,2,0,nonexistent,0,-1.350889832,0.681002948
58,management,married,basic.6y,no,no,telephone,may,tue,342,1,0,nonexistent,0,-1.350889832,0.681002948
43,technician,married,professional.course,yes,no,telephone,may,tue,225,1,0,nonexistent,0,-1.350889832,0.681002948
31,services,married,high.school,no,no,telephone,may,tue,276,1,0,nonexistent,0,-1.350889832,0.681002948
43,self-employed,divorced,university.degree,no,no,telephone,may,tue,87,1,0,nonexistent,0,-1.350889832,0.681002948
43,self-employed,married,basic.9y,no,no,telephone,may,tue,744,1,0,nonexistent,0,-1.350889832,0.681002948
30,self-employed,single,university.degree,yes,no,telephone,may,tue,262,1,0,nonexistent,0,-1.350889832,0.681002948
27,services,single,professional.course,yes,yes,telephone,may,tue,271,1,0,nonexistent,0,-1.350889832,0.681002948
51,services,married,high.school,no,no,telephone,may,tue,141,1,0,nonexistent,0,-1.350889832,0.681002948
37,technician,married,professional.course,yes,no,telephone,may,tue,198,2,0,nonexistent,0,-1.350889832,0.681002948
46,housemaid,married,basic.9y,yes,no,telephone,may,tue,150,1,0,nonexistent,0,-1.350889832,0.681002948
35,blue-collar,married,professional.course,no,no,telephone,may,tue,241,1,0,nonexistent,0,-1.350889832,0.681002948
47,admin.,divorced,university.degree,no,no,telephone,may,tue,196,1,0,nonexistent,0,-1.350889832,0.681002948
46,management,married,university.degree,yes,no,telephone,may,tue,149,1,0,nonexistent,0,-1.350889832,0.681002948
40,technician,married,professional.course,no,yes,telephone,may,tue,264,1,0,nonexistent,0,-1.350889832,0.681002948
26,housemaid,married,university.degree,no,no,telephone,may,tue,246,1,0,nonexistent,0,-1.350889832,0.681002948
32,blue-collar,divorced,basic.9y,no,no,telephone,may,tue,309,2,0,nonexistent,0,-1.350889832,0.681002948
45,management,married,university.degree,yes,no,telephone,may,tue,140,1,0,nonexistent,0,-1.350889832,0.681002948
34,admin.,married,basic.9y,no,no,telephone,may,tue,175,1,0,nonexistent,0,-1.350889832,0.681002948
47,blue-collar,married,basic.9y,no,no,telephone,may,tue,136,1,0,nonexistent,0,-1.350889832,0.681002948
57,technician,married,basic.4y,no,yes,telephone,may,tue,50,1,0,nonexistent,0,-1.350889832,0.681002948
57,technician,married,basic.4y,no,no,telephone,may,tue,101,1,0,nonexistent,0,-1.350889832,0.681002948
38,blue-collar,married,basic.4y,no,yes,telephone,may,tue,144,1,0,nonexistent,0,-1.350889832,0.681002948
57,technician,married,basic.4y,no,no,telephone,may,tue,238,1,0,nonexistent,0,-1.350889832,0.681002948
